name,region,address,type1,type2,lon,lat
양지동 제3공영주차장,성남시 수정구,경기 성남시 수정구 양지동 724,실외,노외,127.1597278,37.45752549
까치골주차장,성남시 수정구,경기 성남시 수정구 탄천로 812-1,실외,건물주변,127.1245146,37.4588707
나이스파크 산성포레스티아 서문상가 주차장,성남시 수정구,경기 성남시 수정구 수정로 291,실내,지하,127.1472372,37.45113551
수진1동2674 주차장,성남시 수정구,경기 성남시 수정구 수진동 2674,실외,노외,127.1363643,37.43574302
티와뜰주차장,성남시 수정구,경기 성남시 수정구 신흥동 2458,실외,노외,127.1558098,37.44530578
능안유료주차장,성남시 수정구,경기 성남시 수정구 태평동 6500-1,실외,건물주변,127.1286306,37.44077574
가드니아 청계산점 전용주차장,성남시 수정구,경기 성남시 수정구 상적동 291-3,실외,노외,127.0694477,37.42603245
수원지방법원 성남지원 주차장2,성남시 수정구,경기 성남시 수정구 단대로10번길 1-1,실외,건물주변,127.1591615,37.45270403
위례건아타워 주차장,성남시 수정구,경기 성남시 수정구 위례동로 147,실내,지하,127.1502366,37.47313623
산성대로589 노상공영주차장,성남시 수정구,경기 성남시 수정구 산성대로 587,실외,노상,127.1682019,37.46235396
한신프라자오피스텔 주차장,성남시 수정구,경기 성남시 수정구 신흥동 2463-4,실내,지상,127.152557,37.44394138
한신프라자오피스텔 주차장,성남시 수정구,경기 성남시 수정구 신흥동 2463-4,실내,지하,127.152557,37.44394138
나이스파크 위례드림시티 주차장,성남시 수정구,경기 성남시 수정구 위례광장로 21-12,실내,지하,127.1392076,37.4652677
노상공영주차장,성남시 수정구,경기 성남시 수정구 단대동 41,실외,노상,127.15521,37.45802075
단대동41 거주자전용주차장,성남시 수정구,경기 성남시 수정구 단대동 41,실외,노외,127.1552634,37.45759451
성남시립테니스장 주차장2,성남시 수정구,경기 성남시 수정구 양지동 1000,실외,야외시설,127.1608321,37.46228854
서일로마을 공영주차장,성남시 수정구,경기 성남시 수정구 위례서일로1길 22-5,미분류,미분류,127.1385736,37.46778407
