region,address,name,type1,type2,lon,lat
용인시 처인구,경기 용인시 처인구 포곡읍 에버랜드로376번길 171,삼성화재교통박물관 주차장,실외,야외시설,127.2178416,37.30005278
용인시 처인구,경기 용인시 처인구 삼가동 20-5,용인미르스타디움 옥외주차장 C,실외,건물주변,127.1663358,37.25219523
용인시 처인구,경기 용인시 처인구 원삼면 사암리 161-12,주차장,실외,노외,127.3054681,37.18297542
용인시 처인구,경기 용인시 처인구 이동읍 어진로 790,미락가든 주차장,실외,건물주변,127.1926252,37.10697914
용인시 처인구,경기 용인시 처인구 마평동 735-12,마평동 공영 주차장,실외,노외,127.2112748,37.23438824
용인시 처인구,경기 용인시 처인구 역북동 426,명지대사거리주변 노상공영주차장,실외,노상,127.190373,37.23735983
용인시 처인구,경기 용인시 처인구 포곡읍 에버랜드로 199,에버랜드 백합보안실주차장(직원전용),실외,건물주변,127.20314463694542,37.29566204171399
용인시 처인구,경기 용인시 처인구 역북동 725-1,공영주차장,실외,노외,127.1900712,37.23438344
용인시 처인구,경기 용인시 처인구 유방동 288-2,유방동 제1공영주차장,실외,야외시설,127.2159225,37.25981891
용인시 처인구,경기 용인시 처인구 원삼면 사암리 산 2-6,용담둘레길 주차장,실외,노외,127.3092591,37.19272287
용인시 처인구,경기 용인시 처인구 이동읍 백자로 369,해솔리아CC 주차장,실외,야외시설,127.18411856386103,37.20317405843068
용인시 처인구,경기 용인시 처인구 백암면 고안로51번길 205,써닝리더십센터 주차장,실외,건물주변,127.4186521,37.14691236
용인시 처인구,경기 용인시 처인구 중부대로1161번길 69,용인교육지원청 주차장,실외,야외시설,127.179608,37.24204315
용인시 처인구,경기 용인시 처인구 포곡읍 가실리 65-11,글렌로스GC 주차장,실외,야외시설,127.185739,37.29446649
용인시 처인구,경기 용인시 처인구 원삼면 보개원삼로1534번길 40 지하1층,블루원 용인CC 주차장2,실외,야외시설,127.3259002,37.13417322
용인시 처인구,경기 용인시 처인구 금학로 143,용인동부경찰서 주차장,실외,건물주변,127.1807282,37.2410503
용인시 처인구,경기 용인시 처인구 김량장동 303-14,중앙동행정복지센터 주차장,실외,건물주변,127.2052456,37.23408104
용인시 처인구,경기 용인시 처인구 포곡읍 곡현로170번길 10 용인IC. 포곡IC. 근접 에어랜드 부근,캠퍼파크 카라반&캠핑카 주차장,실외,야외시설,127.2251807,37.3011347
용인시 처인구,경기 용인시 처인구 백암면 고안로51번길 205,써닝포인트CC 주차장,실외,야외시설,127.4198395174429,37.14627561639296
용인시 처인구,경기 용인시 처인구 백암면 고안로51번길 205,써닝포인트CC 주차장,실외,야외시설,127.4198395174429,37.14627561639296
용인시 처인구,경기 용인시 처인구 포곡읍 가실리 412,호암미술관 주차장A,실외,야외시설,127.1883689,37.29556259
용인시 처인구,경기 용인시 처인구 백암면 용천리 730,용인대장금파크 주차장,실외,야외시설,127.3416833,37.12149936
용인시 처인구,경기 용인시 처인구 중부대로 1216,투루파킹 용인센트럴코업호텔 주차장,실내,지하,127.18010464007338,37.237134407657415
용인시 처인구,경기 용인시 처인구 포곡읍 포곡로 258,포곡읍 주차장,실외,노외,127.2308231,37.27781781
용인시 처인구,경기 용인시 처인구 포곡읍 신원리 472-5,대형화물차주차장,실외,노외,127.2169005,37.31269899
